1591616184.0141346,0,0,0,0.27
1591616214.516868,0,0,0,1.04
1591616244.8057234,0,0,0,1.63
1591616274.0754685,0,0,0,1.41
1591616304.3474119,0,0,0,0.85
1591616334.6069686,0,0,0,0.59
1591616364.1083918,0,0,0,0.67
1591616394.5210173,0,0,0,0.67
1591616424.9752374,100,100,0,0.61
1591616455.3920176,0,0,100,5.85
1591616485.547578,100,82,71,8.25
1591616515.9106176,0,37,38,7.05
1591616546.53307,0,37,49,8.0
1591616576.9335132,0,0,48,8.61
1591616607.883344,100,100,0,7.73
1591616638.8843904,0,100,0,5.32
1591616669.7708416,0,0,100,10.54
1591616700.7705843,100,100,56,11.45
1591616731.7085817,0,43,31,9.08
1591616762.2274647,0,43,51,7.75
1591616792.0585792,0,0,33,9.02
1591616822.181738,0,0,38,7.31
1591616852.8245566,100,7,59,10.03
1591616883.7395508,0,7,82,9.69
1591616914.6442175,0,0,24,9.23
1591616944.2294636,0,0,7,6.32
1591616974.2472832,0,0,0,4.41
1591617004.9996068,0,0,0,3.07
1591617035.467537,0,0,1,2.33
1591617065.8426344,0,0,0,1.81
1591617096.2447088,0,0,0,1.57
1591617126.4818861,0,0,0,1.34
1591617156.7655976,0,0,0,1.21
1591617186.073704,0,0,0,1.2
1591617216.5512917,0,0,0,1.18
1591617246.9215796,0,0,0,1.1
1591617277.1655285,100,0,100,8.63
1591617307.8546205,100,100,59,9.58
1591617338.2419865,0,100,6,7.18
1591617368.0692167,0,0,100,10.76
1591617398.4843292,100,91,81,13.57
1591617428.2449825,0,19,35,10.11
1591617458.6387973,0,0,72,12.65
1591617489.2584004,0,0,92,16.6
1591617519.4265327,100,61,38,12.21
1591617549.4915745,0,61,39,10.03
1591617579.9423428,0,1,44,8.73
1591617610.5005376,0,0,61,8.03
1591617640.5643187,100,100,10,8.63
1591617670.0536137,0,9,91,10.91
1591617700.2267764,0,9,52,12.98
1591617730.655584,0,0,10,9.44
1591617760.9111915,0,0,7,6.69
1591617792.010414,0,0,0,4.68
1591617822.7137556,0,0,0,3.21
1591617852.398279,0,0,0,2.52
1591617882.8646233,0,0,0,2.15
1591617913.1285558,100,0,90,7.83
1591617943.6065724,0,0,82,10.53
1591617973.863841,100,31,24,9.4
1591618004.6735477,0,0,69,11.78
1591618035.620572,0,0,100,17.74
1591618065.584541,100,71,62,16.1
1591618095.693689,0,20,36,12.85
1591618125.7825336,0,0,73,13.43
1591618156.430554,0,0,96,17.46
1591618186.0163417,100,54,45,14.33
1591618216.588559,0,6,47,13.05
1591618246.9899192,0,0,94,16.75
1591618277.479228,0,0,76,17.48
1591618307.2735713,100,29,28,12.86
1591618337.4203753,0,0,65,13.26
1591618367.9000819,0,0,100,17.48
1591618398.4805791,0,0,57,13.83
1591618428.8074772,0,0,2,9.88
1591618458.4825807,0,0,0,6.38
1591618488.9876826,0,0,0,4.31
1591618519.394402,0,0,0,3.25
1591618549.7133963,0,0,0,2.48
1591618579.1725786,0,0,0,1.96
1591618609.5659666,0,0,0,1.58
1591618639.8361533,100,0,93,7.28
1591618670.8030124,100,100,74,8.9
1591618701.7810152,0,42,24,8.65
1591618732.402549,0,42,58,8.32
1591618762.818248,0,0,23,8.42
1591618793.391986,0,0,42,6.77
1591618823.8738263,100,36,32,6.56
1591618854.6887825,0,11,89,9.07
1591618885.706567,0,11,41,10.64
1591618915.1997426,0,0,11,7.61
1591618945.955794,100,100,0,5.6
1591618976.1417084,0,0,100,10.11
1591619006.15632,100,100,63,12.41
1591619036.6308446,0,42,24,9.41
1591619066.9030282,0,42,58,8.07
1591619097.2053125,0,0,24,9.34
1591619127.4430668,0,0,42,7.83
1591619157.9105692,0,0,0,6.43
1591619188.0622935,0,0,0,4.21
1591619218.531071,0,0,0,3.07
1591619248.9149067,0,0,0,2.25
1591619279.425387,0,0,0,2.03
1591619309.8146682,0,0,0,1.75
1591619339.1145341,100,35,26,2.25
1591619369.5936275,0,0,100,6.24
1591619399.3009076,100,55,55,9.35
1591619429.7667835,0,3,41,8.1
1591619460.7165377,0,0,88,12.12
1591619491.4395788,0,0,94,16.94
1591619521.3238769,100,53,45,12.22
1591619551.2877252,0,0,38,10.92
1591619581.0877724,0,0,90,13.81
1591619611.4475358,0,0,98,16.32
1591619641.7916431,100,50,41,12.48
1591619672.8445659,0,0,50,12.14
1591619703.956545,0,0,93,13.92
1591619734.899795,0,0,81,14.43
1591619765.895366,100,37,28,10.41
1591619796.8135428,0,0,63,10.33
1591619827.4805307,0,0,100,15.6
1591619857.1777432,0,0,66,15.94
1591619887.6743896,0,0,14,11.99
1591619917.328903,0,0,0,8.08
1591619947.3080456,0,0,0,5.6
