1591109722.5887165,0,0,0,2.12
1591109752.1119819,0,0,0,1.85
1591109782.392329,0,0,0,1.38
1591109812.6784587,0,0,0,0.9
1591109842.1581407,0,0,0,0.68
1591109872.5331695,0,0,0,0.55
1591109902.8309994,100,100,0,0.59
1591109933.3462064,0,88,12,0.84
1591109963.9465177,0,76,12,1.95
1591109994.4719632,0,66,10,2.84
1591110024.3259914,0,64,12,2.09
1591110054.9925468,0,52,12,2.34
1591110085.6164455,0,40,12,2.51
1591110115.175701,0,28,12,2.49
1591110145.9575295,0,21,8,2.74
1591110176.8800538,0,16,12,2.39
1591110207.3231595,0,4,12,2.37
1591110237.2027056,0,0,4,2.01
1591110267.5965457,100,88,12,1.54
1591110297.3566644,0,76,12,2.33
1591110327.9889414,0,69,9,2.98
1591110358.8467686,0,64,9,2.27
1591110389.502973,0,52,12,2.12
1591110419.5580184,0,40,12,2.2
1591110449.1650243,0,28,10,2.29
1591110479.8325558,0,19,11,2.49
1591110510.9349773,0,13,11,2.39
1591110541.3942885,0,4,12,2.09
1591110571.5860088,0,0,4,1.82
1591110602.002598,100,88,12,1.9
1591110632.7250502,0,76,12,2.42
1591110662.2457447,0,64,9,2.54
1591110692.9344144,0,61,10,2.18
1591110723.5937448,0,52,12,2.01
1591110753.571642,0,40,12,3.01
1591110783.8363836,0,28,12,3.16
1591110814.2940226,0,18,10,2.88
1591110844.187662,0,13,12,2.23
1591110874.8010767,0,4,12,1.97
1591110904.9466937,0,0,4,1.82
1591110935.188098,100,88,12,2.04
1591110966.0110817,0,76,12,3.09
1591110996.7026181,0,65,11,2.85
1591111026.5961187,0,64,9,2.37
1591111056.3730526,0,52,12,2.56
1591111086.8072402,0,40,12,2.47
1591111117.2429872,0,28,12,3.28
1591111147.8887503,0,19,7,2.47
1591111178.8725407,0,13,9,2.26
1591111209.2090337,0,4,12,1.93
1591111239.5499594,0,0,4,2.29
1591111269.0283833,100,88,12,2.14
1591111299.9533782,0,76,12,3.09
1591111330.6260192,0,65,11,3.61
1591111360.419005,0,63,12,2.97
1591111390.5529847,0,52,12,3.13
1591111420.1921198,0,40,12,2.92
1591111450.494885,0,28,12,3.15
1591111480.0864275,0,25,8,2.51
1591111510.9955273,0,15,12,2.42
1591111541.5257165,0,3,12,2.19
1591111571.751748,0,0,4,2.3
1591111601.191199,0,0,0,1.9
1591111631.7655983,0,0,0,1.43
1591111661.2451088,0,1,0,0.93
