1591102142, 0
1591102147, 0
1591102152, 0
1591102157, 0
1591102162, 0
1591102167, 0
1591102172, 0
1591102177, 0
1591102182, 0
1591102187, 0
1591102192, 0
1591102197, 0
1591102202, 0
1591102207, 0
1591102212, 0
1591102217, 0
1591102223, 0
1591102228, 0
1591102233, 0
1591102238, 0
1591102243, 1
1591102248, 2
1591102253, 8
1591102258, 5
1591102263, 7
1591102268, 0
1591102273, 0
1591102278, 0
1591102283, 0
1591102288, 1
1591102293, 0
1591102298, 0
1591102303, 0
1591102308, 0
1591102313, 0
1591102318, 0
1591102323, 0
1591102329, 0
1591102334, 0
1591102339, 1
1591102344, 0
1591102349, 0
1591102354, 0
1591102359, 0
1591102364, 0
1591102369, 1
1591102374, 0
1591102379, 0
1591102384, 0
1591102389, 0
1591102394, 0
1591102399, 1
1591102404, 2
1591102409, 0
1591102414, 0
1591102419, 0
1591102424, 0
1591102429, 0
1591102435, 0
1591102440, 0
1591102445, 0
1591102450, 0
1591102455, 0
1591102460, 0
1591102465, 0
1591102470, 2
1591102475, 2
1591102480, 0
1591102485, 0
1591102490, 0
1591102495, 0
1591102500, 0
1591102505, 0
1591102510, 0
1591102515, 0
1591102520, 0
1591102525, 0
1591102530, 0
1591102535, 3
1591102540, 2
1591102546, 8
1591102551, 1
1591102556, 6
1591102561, 0
1591102566, 0
1591102571, 0
1591102576, 0
1591102581, 0
1591102586, 0
1591102591, 0
1591102596, 0
1591102601, 0
1591102606, 0
1591102611, 0
1591102616, 0
1591102621, 4
1591102626, 3
1591102631, 2
1591102636, 0
1591102641, 0
1591102646, 0
1591102651, 0
1591102656, 0
1591102662, 0
1591102667, 0
1591102672, 0
1591102677, 0
1591102682, 8
1591102687, 3
1591102692, 8
1591102697, 0
1591102702, 0
1591102707, 0
1591102712, 0
1591102717, 0
1591102722, 0
1591102727, 0
1591102732, 0
1591102737, 0
1591102742, 0
1591102747, 0
1591102752, 0
1591102757, 0
1591102762, 0
1591102767, 0
1591102772, 0
1591102777, 0
1591102782, 0
1591102787, 0
1591102792, 0
1591102797, 0
