1591100457, 0
1591100462, 0
1591100467, 0
1591100472, 0
1591100477, 0
1591100482, 0
1591100487, 0
1591100492, 0
1591100497, 0
1591100502, 0
1591100507, 0
1591100512, 0
1591100517, 0
1591100522, 0
1591100527, 0
1591100532, 0
1591100537, 0
1591100542, 0
1591100547, 0
1591100552, 0
1591100557, 0
1591100563, 0
1591100568, 0
1591100573, 0
1591100578, 0
1591100583, 0
1591100588, 0
1591100593, 0
1591100598, 0
1591100603, 4
1591100608, 4
1591100613, 8
1591100618, 8
1591100623, 0
1591100628, 0
1591100633, 0
1591100638, 0
1591100643, 0
1591100648, 0
1591100653, 0
1591100658, 0
1591100663, 0
1591100669, 1
1591100674, 0
1591100679, 0
1591100684, 0
1591100689, 0
1591100694, 0
1591100699, 5
1591100704, 1
1591100709, 0
1591100714, 0
1591100719, 0
1591100724, 4
1591100729, 0
1591100734, 0
1591100739, 0
1591100744, 0
1591100749, 0
1591100754, 0
1591100759, 0
1591100764, 0
1591100769, 0
1591100774, 0
1591100779, 0
1591100784, 0
1591100789, 0
1591100795, 0
1591100800, 0
1591100805, 0
1591100810, 0
1591100815, 0
1591100820, 3
1591100825, 8
1591100830, 6
1591100835, 6
1591100840, 0
1591100845, 0
1591100850, 0
1591100855, 0
1591100860, 0
1591100865, 0
1591100870, 0
1591100875, 0
1591100880, 0
1591100885, 0
1591100890, 0
1591100895, 0
1591100901, 0
1591100906, 0
1591100911, 0
1591100916, 8
1591100921, 0
1591100926, 0
1591100931, 0
1591100936, 0
1591100941, 0
1591100946, 0
1591100951, 0
1591100956, 0
1591100961, 0
1591100966, 7
1591100971, 3
1591100976, 0
1591100981, 0
1591100986, 0
1591100991, 0
1591100996, 0
1591101001, 0
1591101006, 0
1591101011, 0
1591101017, 0
1591101022, 2
1591101027, 2
1591101032, 4
1591101037, 5
1591101042, 0
1591101047, 0
1591101052, 0
1591101057, 0
1591101062, 0
1591101067, 0
1591101072, 0
1591101077, 0
1591101082, 0
1591101087, 0
1591101092, 0
1591101097, 1
1591101102, 0
1591101107, 0
1591101112, 0
1591101117, 0
1591101122, 0
1591101127, 0
1591101132, 0
1591101137, 0
1591101142, 0
1591101147, 0
1591101153, 0
1591101158, 0
1591101163, 0
1591101168, 0
1591101173, 0
1591101178, 0
1591101183, 0
1591101188, 0
1591101193, 0
1591101198, 0
1591101203, 0
1591101208, 0
1591101213, 0
1591101218, 0
1591101223, 0
1591101228, 0
1591101233, 0
1591101238, 0
1591101243, 0
1591101248, 0
1591101253, 0
1591101258, 0
1591101263, 0
1591101268, 0
1591101273, 0
1591101278, 0
1591101283, 0
1591101288, 0
1591101293, 0
1591101298, 0
1591101303, 0
1591101308, 0
1591101313, 0
1591101319, 0
1591101324, 0
1591101329, 0
1591101334, 0
1591101339, 0
