1590761800, 0
1590761805, 0
1590761810, 0
1590761815, 0
1590761820, 0
1590761825, 0
1590761830, 0
1590761835, 0
1590761840, 0
1590761845, 0
1590761850, 0
1590761855, 0
1590761861, 0
1590761866, 0
1590761871, 0
1590761876, 0
1590761881, 0
1590761886, 0
1590761891, 0
1590761896, 0
1590761901, 0
1590761906, 0
1590761911, 0
1590761916, 0
1590761921, 0
1590761926, 8
1590761931, 8
1590761936, 2
1590761941, 8
1590761946, 0
1590761951, 0
1590761956, 0
1590761962, 0
1590761967, 0
1590761972, 4
1590761977, 1
1590761982, 1
1590761987, 0
1590761992, 0
1590761997, 0
1590762002, 1
1590762007, 2
1590762012, 0
1590762017, 0
1590762022, 0
1590762027, 0
1590762032, 0
1590762037, 0
1590762042, 7
1590762048, 2
1590762053, 2
1590762058, 8
1590762063, 8
1590762068, 0
1590762073, 0
1590762078, 0
1590762083, 0
1590762088, 0
1590762093, 0
1590762098, 0
1590762103, 0
1590762108, 0
1590762113, 0
1590762118, 0
1590762123, 1
1590762128, 0
1590762133, 4
1590762138, 3
1590762143, 8
1590762149, 8
1590762154, 0
1590762159, 0
1590762164, 0
1590762169, 0
1590762174, 0
1590762179, 0
1590762184, 0
1590762189, 0
1590762194, 1
1590762199, 0
1590762204, 1
1590762209, 1
1590762214, 0
1590762219, 1
1590762224, 0
1590762229, 0
1590762234, 0
1590762239, 0
1590762244, 0
1590762249, 0
1590762255, 0
1590762260, 0
1590762265, 0
1590762270, 0
1590762275, 0
1590762280, 0
1590762285, 0
1590762290, 0
1590762295, 0
1590762300, 0
1590762305, 0
1590762310, 0
1590762315, 0
1590762320, 0
1590762325, 0
1590762330, 0
1590762335, 0
1590762340, 0
1590762345, 0
1590762350, 0
1590762355, 0
1590762360, 0
1590762365, 0
1590762370, 0
1590762375, 0
1590762380, 0
1590762385, 0
1590762390, 0
1590762395, 0
1590762400, 0
1590762405, 0
1590762410, 0
